STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.498931884765625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.498931884765625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.498931884765625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.974647521972656,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.812080383300781,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.129600524902344,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,2.8400802612304688,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,2.7201080322265625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,2.9539566040039062,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.8400802612304688,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.7201080322265625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.9539566040039062,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.8400802612304688,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.7201080322265625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.9539566040039062,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.8400802612304688,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.7201080322265625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.9539566040039062,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.288543701171875,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.646568298339844,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.9451370239257808,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.288543701171875,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.646568298339844,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.9451370239257808,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.288543701171875,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.646568298339844,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,1.9451370239257808,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,12.16071319580078,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,12.021621704101562,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,12.293777465820312,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,12.16071319580078,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,12.021621704101562,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,12.293777465820312,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,12.16071319580078,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,1.805511474609375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,0.5424880981445312,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,3.001129150390625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.805511474609375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.5424880981445312,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.001129150390625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.805511474609375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.5424880981445312,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3.001129150390625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,1.805511474609375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,0.5424880981445312,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3.001129150390625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,4.410301208496094,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,4.677223205566406,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,4.156829833984375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,4.410301208496094,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,4.677223205566406,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,4.156829833984375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.410301208496094,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.677223205566406,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.156829833984375,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,2.1617431640625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,2.1617431640625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.1617431640625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.1617431640625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.1617431640625,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.892280578613281,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.030616760253906,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_LPGD_SE_LPV_PRIM_SD,Primary school age children out-of-school (%),M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.758262634277344,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
